FID,osm_id,name,ref,type,oneway,bridge,maxspeed
45223,1222381997.000000000000000, , ,service,0,0,0
45224,1222381998.000000000000000, , ,service,0,0,0
45225,1222381999.000000000000000, , ,service,0,0,0
45226,1222382000.000000000000000, , ,service,0,0,0
45227,1222382001.000000000000000, , ,service,0,0,0
45228,1222869546.000000000000000, , ,footway,0,1,0
45229,1222869547.000000000000000, , ,footway,0,1,0
45230,1222869548.000000000000000, , ,steps,0,0,0
45231,1222869549.000000000000000, , ,steps,0,0,0
45232,1222869550.000000000000000, , ,steps,0,0,0
45233,1222869551.000000000000000, , ,steps,0,0,0
45234,1222869552.000000000000000, , ,footway,0,1,0
45235,1222869553.000000000000000, , ,footway,0,1,0
45236,1222869554.000000000000000, , ,service,0,0,0
45237,1223311980.000000000000000, , ,pedestrian,0,0,0
45238,1223311981.000000000000000, , ,pedestrian,0,0,0
45239,1223311982.000000000000000, , ,pedestrian,0,0,0
45240,1223312268.000000000000000, , ,residential,1,0,0
45241,1223312269.000000000000000, , ,residential,1,0,0
45242,1223312270.000000000000000, , ,residential,0,0,0
45243,1223312271.000000000000000, , ,residential,0,0,0
45244,1223312272.000000000000000, , ,primary,1,0,0
45245,1223312273.000000000000000, , ,primary,1,0,0
45246,1225216586.000000000000000, , ,primary_link,1,0,0
45247,1225216587.000000000000000,铁东北路辅路, ,tertiary,1,0,0
45248,1225216588.000000000000000,铁东北路辅路, ,tertiary,1,0,0
45249,1225216589.000000000000000, , ,tertiary,1,0,0
45250,1225216590.000000000000000,外环北路（京滨线）,G103,trunk,1,0,0
45251,1225216591.000000000000000, , ,secondary_link,1,0,0
45252,1225216592.000000000000000,狮子林大街辅路, ,primary_link,1,0,0
45253,1225216593.000000000000000, , ,primary_link,1,0,0
45254,1225216594.000000000000000,建昌道, ,tertiary,1,0,0
45255,1225216595.000000000000000,小红星路, ,tertiary,0,0,0
45256,1225216596.000000000000000,淮河道辅路, ,primary,1,0,0
45257,1225216597.000000000000000,淮河道, ,trunk,1,0,0
45258,1225216598.000000000000000,淮河道, ,trunk,1,0,0
45259,1225216599.000000000000000, , ,trunk_link,1,1,0
45260,1225216600.000000000000000,铁东北路, ,trunk,1,1,0
45261,1225216601.000000000000000,铁东北路, ,trunk,1,1,0
45262,1225216602.000000000000000, , ,trunk_link,1,1,0
45263,1225216603.000000000000000,淮河道, ,trunk,1,0,0
45264,1225216604.000000000000000,外环北路（京滨线）,G103,trunk,1,0,0
45265,1225216605.000000000000000,外环北路（京滨线）,G103,trunk,1,0,0
45266,1225216606.000000000000000,淮河道辅路, ,primary,1,0,0
45267,1225216607.000000000000000,淮河道辅路, ,primary,1,0,0
45268,1225216608.000000000000000,淮河道辅路, ,primary,1,0,0
45269,1225216609.000000000000000,淮河道辅路, ,primary,1,0,0
45270,1225216610.000000000000000, , ,service,0,0,0
45271,1225216617.000000000000000, , ,service,0,0,0
45272,1225216618.000000000000000, , ,service,0,0,0
45273,1225216619.000000000000000,建昌道, ,tertiary,1,0,0
45274,1225216620.000000000000000,中山路, ,secondary,1,0,0
45275,1225216621.000000000000000,昆纬路, ,secondary,1,0,0
45276,1225216622.000000000000000, , ,primary_link,1,0,0
45277,1225216623.000000000000000, , ,primary_link,1,0,0
45278,1225216624.000000000000000,群芳路, ,tertiary,1,0,0
45279,1225216625.000000000000000,大丰路, ,secondary,1,0,0
45280,1225216626.000000000000000,芥园道, ,primary,1,0,0
45281,1225216627.000000000000000,兴安路, ,secondary,1,0,0
45282,1225216628.000000000000000,大沽北路, ,secondary,1,0,0
45283,1225216629.000000000000000,五经路, ,secondary,1,0,0
45284,1225216630.000000000000000,芥园道, ,primary,1,0,0
45285,1225216631.000000000000000, , ,service,1,0,0
45286,1225216632.000000000000000, , ,service,1,0,0
45287,1225490209.000000000000000,大沽北路, ,secondary,1,0,0
45288,1225490210.000000000000000,津塘路, ,secondary,1,0,0
45289,1225490211.000000000000000,津塘路, ,secondary,1,0,0
45290,1225490218.000000000000000,红星路辅路, ,secondary,1,0,0
45291,1225490219.000000000000000,红星路辅路, ,secondary,1,0,0
45292,1225490220.000000000000000,红星路, ,primary,1,1,0
45293,1225490221.000000000000000, , ,trunk_link,1,1,0
45294,1225490222.000000000000000,津滨大道, ,trunk,1,1,0
45295,1225490223.000000000000000,东纵快速路, ,trunk,1,0,0
45296,1225490224.000000000000000,顺达路, ,secondary,1,0,0
45297,1225490225.000000000000000,东纵快速路, ,trunk,1,0,0
45298,1225490226.000000000000000,顺达路, ,primary,1,1,0
45299,1225490227.000000000000000,成林道, ,secondary,1,0,0
45300,1225490228.000000000000000,成林道, ,secondary,1,0,0
45301,1225490229.000000000000000,登州路, ,tertiary,1,0,0
45302,1225490230.000000000000000,登州路, ,tertiary,1,0,0
45303,1225490231.000000000000000, , ,residential,0,0,0
45304,1225490232.000000000000000, , ,residential,0,0,0
45305,1225490233.000000000000000, , ,residential,0,0,0
45306,1225490234.000000000000000,登州路, ,tertiary,1,0,0
45307,1225490235.000000000000000,成林道, ,secondary,1,0,0
45308,1225490236.000000000000000,成林道, ,secondary,1,0,0
45309,1225490237.000000000000000,顺达路, ,secondary,1,0,0
45310,1225490238.000000000000000,东兴路, ,primary,1,1,0
45311,1225490239.000000000000000,东纵快速路, ,trunk,1,0,0
45312,1225490240.000000000000000,津滨大道, ,trunk,1,0,0
45313,1225490241.000000000000000,红星路, ,tertiary,1,0,0
45314,1225490242.000000000000000,大直沽西路, ,secondary,1,0,0
45315,1225490243.000000000000000,津塘路, ,secondary,1,0,0
45316,1225490244.000000000000000,津塘路, ,secondary,1,0,0
45317,1225490245.000000000000000,十经路, ,tertiary,0,0,0
45318,1225490246.000000000000000,六纬路, ,tertiary,0,0,0
45319,1225490247.000000000000000,六纬路, ,tertiary,0,0,0
45320,1225490248.000000000000000,保定道, ,tertiary,1,0,0
45321,1225490249.000000000000000,大沽北路, ,secondary,1,0,0
45322,1225490250.000000000000000, , ,service,0,0,0
45323,1225831528.000000000000000,辰昌路辅路, ,primary_link,1,0,0
45324,1225831529.000000000000000,龙岩道, ,tertiary,0,0,0
45325,1225831530.000000000000000,辰兴路, ,secondary,1,0,0
45326,1225831531.000000000000000,辰兴路, ,secondary,1,0,0
45327,1225831532.000000000000000,龙门道, ,secondary,1,0,0
45328,1225831533.000000000000000,龙门道, ,secondary,1,0,0
45329,1225831534.000000000000000,辰昌路, ,primary,1,0,0
45330,1225831535.000000000000000,丁字沽三号路, ,primary,1,0,0
45331,1225831536.000000000000000,本溪路, ,tertiary,1,0,0
45332,1225831537.000000000000000,金纬路, ,primary,1,0,0
45333,1225831538.000000000000000,中山路, ,secondary,1,0,0
45334,1225831539.000000000000000,大胡同, ,secondary,1,0,0
45335,1225831540.000000000000000,通北路, ,primary,1,0,0
45336,1225831541.000000000000000,张自忠路, ,secondary,1,0,0
45337,1225831542.000000000000000,张自忠路, ,secondary,1,0,0
45338,1225831543.000000000000000,南运河南路, ,secondary,1,0,0
45339,1225831544.000000000000000,大胡同, ,secondary,1,0,0
45340,1225831545.000000000000000, , ,secondary,1,1,0
45341,1225831546.000000000000000,中山路, ,secondary,1,0,0
45342,1225831547.000000000000000,天泰路, ,primary,1,0,0
45343,1225831548.000000000000000,光荣道, ,secondary,1,0,0
45344,1225831549.000000000000000,本溪路, ,tertiary,1,0,0
45345,1225831550.000000000000000,丁字沽三号路, ,primary,1,0,0
45346,1225831551.000000000000000,龙门道, ,secondary,1,0,0
45347,1225831552.000000000000000,辰兴路, ,secondary,1,0,0
45348,1225831553.000000000000000,辰兴路, ,secondary,1,0,0
45349,1225831554.000000000000000,北辰道, ,primary,1,0,0
45350,1225831555.000000000000000,辰昌路辅路, ,primary_link,1,0,0
45351,1225831556.000000000000000, , ,service,0,0,0
45352,1225831557.000000000000000,万柳村大街辅路, ,primary_link,1,0,0
45353,1225831558.000000000000000,万柳村大街, ,primary_link,1,0,0
45354,1225831559.000000000000000,卫国道辅路, ,secondary,1,0,0
45355,1225831560.000000000000000, , ,service,0,0,0
45356,1225831561.000000000000000,卫国道, ,primary,1,0,0
45357,1225831562.000000000000000,卫国道辅路, ,secondary,1,0,0
45358,1225831563.000000000000000,卫国道辅路, ,secondary,1,0,0
45359,1225831564.000000000000000,成林道, ,secondary,1,0,0
45360,1225831565.000000000000000,成林道, ,secondary,1,0,0
45361,1225831566.000000000000000,卫国道辅路, ,secondary,1,0,0
45362,1225831567.000000000000000,卫国道辅路, ,secondary,1,0,0
45363,1225831568.000000000000000,泰兴路, ,residential,0,0,0
45364,1225831569.000000000000000,常州道, ,tertiary,0,0,0
45365,1225831570.000000000000000,靖江路, ,secondary,0,0,0
45366,1225831571.000000000000000,靖江路, ,secondary,1,0,0
45367,1225831572.000000000000000,金钟河大街, ,primary,1,0,0
45368,1225831573.000000000000000,万柳村大街, ,primary_link,1,0,0
45369,1225831574.000000000000000,万柳村大街辅路, ,primary_link,1,0,0
45370,1225831575.000000000000000,万柳村大街, ,trunk,1,0,0
45371,1225831576.000000000000000,万柳村大街辅路, ,primary_link,1,0,0
45372,1225831577.000000000000000,万柳村大街辅路, ,primary_link,1,0,0
45373,1225831578.000000000000000,大丰路, ,secondary,1,0,0
45374,1225831579.000000000000000,南运河北路, ,tertiary,1,0,0
45375,1225831581.000000000000000,邵公庄大街, ,tertiary,1,0,0
45376,1225831582.000000000000000,红旗路, ,primary,1,0,0
45377,1225831583.000000000000000,红旗路, ,primary,1,0,0
45378,1225831584.000000000000000,西青道辅路, ,tertiary,1,0,0
45379,1225831585.000000000000000,咸阳路, ,secondary,1,0,0
45380,1225831586.000000000000000,黄河道, ,secondary,1,0,0
45381,1225831587.000000000000000, , ,residential,1,0,0
45382,1225831588.000000000000000, , ,residential,1,0,0
45383,1225831589.000000000000000, , ,tertiary,1,0,0
45384,1225831590.000000000000000,中北大道, ,primary,1,0,0
45385,1225831591.000000000000000,黄河道, ,secondary,1,0,0
45386,1225831592.000000000000000,咸阳路, ,secondary,1,0,0
45387,1225831593.000000000000000,西青道辅路, ,tertiary,1,0,0
45388,1225831594.000000000000000,红旗北路, ,primary,1,0,0
45389,1225831595.000000000000000,红旗路, ,primary,1,0,0
45390,1225831596.000000000000000,邵公庄大街, ,tertiary,1,0,0
45391,1225831597.000000000000000,育红路辅路, ,secondary,1,0,0
45392,1225831598.000000000000000,育红路, ,unclassified,0,0,0
45393,1225831599.000000000000000,育红路, ,unclassified,1,0,0
45394,1225831600.000000000000000,育红路, ,unclassified,1,0,0
45395,1225831601.000000000000000, , ,primary_link,1,0,0
45396,1225831602.000000000000000,常州道, ,tertiary,0,0,0
45397,1225831603.000000000000000,红星路, ,primary,1,0,0
45398,1225831604.000000000000000,红星路辅路, ,tertiary,1,0,0
45399,1225831605.000000000000000, , ,residential,0,0,0
45400,1225831606.000000000000000,育红路, ,primary,1,0,0
45401,1225831607.000000000000000, , ,tertiary,1,0,0
45402,1225831608.000000000000000, , ,tertiary,1,0,0
45403,1225831609.000000000000000,东纵快速路, ,trunk,1,0,0
45404,1225831610.000000000000000,东纵快速路, ,trunk,1,0,0
45405,1225831611.000000000000000,顺达路, ,primary,1,0,0
45406,1225831612.000000000000000,东兴路, ,primary,1,1,0
45407,1225831613.000000000000000,津塘路, ,primary,1,0,0
45408,1225831614.000000000000000,津塘路, ,trunk,1,0,0
45409,1225831615.000000000000000,利津路, ,tertiary,0,0,0
45410,1225831616.000000000000000,利津路, ,tertiary,0,0,0
45411,1225831617.000000000000000,先锋路, ,primary,1,0,0
45412,1225831618.000000000000000,先锋路, ,primary,1,0,0
45413,1225831619.000000000000000,先锋路,S318,primary,1,0,0
45414,1225831620.000000000000000,丰安路, ,tertiary,0,0,0
45415,1225831621.000000000000000, , ,residential,0,0,0
45416,1225831622.000000000000000, , ,residential,0,0,0
45417,1225831623.000000000000000, , ,residential,0,0,0
45418,1225831624.000000000000000,先锋路,S318,primary,1,0,0
45419,1225831625.000000000000000,先锋路, ,primary,1,0,0
45420,1225831626.000000000000000,招远路, ,residential,1,0,0
45421,1225831627.000000000000000,津塘路, ,trunk,1,0,0
45422,1225831628.000000000000000,东兴路, ,primary,1,1,0
45423,1225831629.000000000000000,东兴路, ,primary,1,1,0
45424,1225831630.000000000000000,津滨大道辅路, ,trunk_link,1,0,0
45425,1225831635.000000000000000, , ,tertiary,1,0,0
45426,1225831636.000000000000000, , ,tertiary,1,0,0
45427,1225831637.000000000000000, , ,tertiary,1,0,0
45428,1225831638.000000000000000,红星路辅路, ,primary_link,1,0,0
45429,1225831640.000000000000000,育红路, ,primary,1,0,0
45430,1225831641.000000000000000, , ,residential,0,0,0
45431,1225831642.000000000000000, , ,residential,0,0,0
45432,1225831643.000000000000000, , ,residential,0,0,0
45433,1225864020.000000000000000,月纬路, ,unclassified,0,0,0
45434,1225864021.000000000000000,宙纬路, ,secondary,1,0,0
45435,1225864022.000000000000000,宙纬路, ,secondary,1,0,0
45436,1226200133.000000000000000,庐山道, ,tertiary,1,0,0
45437,1226200134.000000000000000, , ,tertiary,0,0,0
45438,1226200135.000000000000000,庐山道, ,tertiary,0,0,0
45439,1226200137.000000000000000, , ,service,0,0,0
45440,1226200138.000000000000000,第九大街, ,primary,1,0,0
45441,1226200139.000000000000000,第九大街, ,primary,1,0,0
45442,1226878624.000000000000000, , ,residential,0,0,0
45443,1226878633.000000000000000, , ,service,0,0,0
45444,1226896035.000000000000000, , ,service,0,0,0
45445,1226898570.000000000000000,郑庄子南大街, ,residential,0,0,0
45446,1226902065.000000000000000, , ,service,0,0,0
45447,1226902066.000000000000000, , ,service,0,0,0
45448,1226902067.000000000000000, , ,service,0,0,0
45449,1226939051.000000000000000, , ,footway,0,0,0
45450,1226939052.000000000000000, , ,footway,0,0,0
45451,1226939053.000000000000000, , ,footway,0,0,0
45452,1226939054.000000000000000, , ,footway,0,0,0
45453,1226939055.000000000000000, , ,footway,0,0,0
45454,1226939056.000000000000000, , ,footway,0,0,0
45455,1226939057.000000000000000, , ,footway,0,0,0
45456,1226939058.000000000000000, , ,footway,0,0,0
45457,1226939059.000000000000000, , ,footway,0,0,0
45458,1226939060.000000000000000, , ,footway,0,0,0
45459,1226939061.000000000000000, , ,footway,0,0,0
45460,1226939062.000000000000000, , ,footway,0,0,0
45461,1226939063.000000000000000, , ,footway,0,0,0
45462,1226939064.000000000000000, , ,footway,0,0,0
45463,1226939065.000000000000000, , ,footway,0,0,0
45464,1226939071.000000000000000, , ,service,0,0,0
45465,1226939073.000000000000000, , ,footway,0,0,0
45466,1226944879.000000000000000,西台大街, ,service,0,0,0
45467,1228222093.000000000000000, , ,service,0,0,0
45468,1228252912.000000000000000, , ,service,0,0,0
45469,1230036693.000000000000000, , ,footway,0,0,0
45470,1230036694.000000000000000, , ,footway,0,0,0
45471,1230036695.000000000000000, , ,footway,0,0,0
45472,1230036696.000000000000000, , ,footway,0,0,0
45473,1230036697.000000000000000, , ,footway,0,0,0
45474,1230036698.000000000000000, , ,footway,0,0,0
45475,1230036701.000000000000000, , ,footway,0,0,0
45476,1230036702.000000000000000, , ,footway,0,0,0
45477,1230036703.000000000000000, , ,footway,0,0,0
45478,1230036704.000000000000000, , ,footway,0,0,0
45479,1230036705.000000000000000, , ,footway,0,0,0
45480,1230036706.000000000000000, , ,footway,0,0,0
45481,1230036707.000000000000000, , ,footway,0,0,0
45482,1230036708.000000000000000, , ,footway,0,0,0
45483,1230036709.000000000000000, , ,footway,0,0,0
45484,1230036710.000000000000000, , ,footway,0,0,0
45485,1230036715.000000000000000,南十五经路, ,residential,0,0,0
45486,1230036716.000000000000000,十四经路, ,residential,0,0,0
45487,1230036717.000000000000000, , ,residential,0,0,0
45488,1230036760.000000000000000, , ,service,0,0,0
45489,1230036761.000000000000000, , ,service,0,0,0
45490,1230077481.000000000000000, , ,service,0,0,0
45491,1230091399.000000000000000, , ,unclassified,0,1,0
45492,1230091400.000000000000000, , ,track,0,0,0
45493,1230091401.000000000000000, , ,service,0,0,0
45494,1230091402.000000000000000, , ,unclassified,0,0,0
45495,1230091403.000000000000000, , ,unclassified,0,0,0
45496,1230091404.000000000000000, , ,unclassified,0,0,0
45497,1230091405.000000000000000, , ,unclassified,0,0,0
45498,1230422823.000000000000000, , ,unclassified,0,0,0
45499,1230422824.000000000000000, , ,unclassified,0,0,0
45500,1230422825.000000000000000, , ,track,0,0,0
45501,1230422826.000000000000000, , ,track,0,0,0
45502,1230422827.000000000000000, , ,track,0,0,0
45503,1230422828.000000000000000, , ,track,0,0,0
45504,1230427799.000000000000000, , ,unclassified,0,1,0
45505,1230427800.000000000000000, , ,residential,0,0,0
45506,1230427801.000000000000000, , ,residential,0,1,0
45507,1230427802.000000000000000, , ,residential,0,0,0
45508,1230427803.000000000000000, , ,residential,0,0,0
45509,1230427804.000000000000000, , ,residential,0,0,0
45510,1230427805.000000000000000, , ,residential,0,0,0
45511,1230427806.000000000000000, , ,residential,0,0,0
45512,1230427807.000000000000000, , ,residential,0,0,0
45513,1230427808.000000000000000, , ,residential,0,0,0
45514,1230427809.000000000000000, , ,residential,0,0,0
45515,1230427810.000000000000000, , ,residential,0,0,0
45516,1230427811.000000000000000, , ,unclassified,0,0,0
45517,1230427812.000000000000000, , ,unclassified,0,0,0
45518,1230427813.000000000000000, , ,unclassified,0,0,0
45519,1230427814.000000000000000, , ,unclassified,0,1,0
45520,1230427815.000000000000000, , ,unclassified,0,0,0
45521,1230427816.000000000000000, , ,unclassified,0,1,0
45522,1230427817.000000000000000, , ,unclassified,0,0,0
45523,1230427818.000000000000000, , ,unclassified,0,0,0
45524,1230427819.000000000000000, , ,unclassified,0,0,0
45525,1230427820.000000000000000, , ,unclassified,0,0,0
45526,1230427821.000000000000000, , ,unclassified,0,0,0
45527,1230427822.000000000000000, , ,unclassified,0,1,0
45528,1230427823.000000000000000, , ,unclassified,0,0,0
45529,1230427824.000000000000000, , ,unclassified,0,0,0
45530,1230427825.000000000000000, , ,unclassified,0,0,0
45531,1230427826.000000000000000, , ,unclassified,0,0,0
45532,1230427827.000000000000000, , ,unclassified,0,1,0
45533,1230427828.000000000000000, , ,unclassified,0,0,0
45534,1230427829.000000000000000, , ,unclassified,0,0,0
45535,1230427830.000000000000000, , ,unclassified,0,0,0
45536,1230427831.000000000000000, , ,unclassified,0,0,0
45537,1230427832.000000000000000, , ,unclassified,0,0,0
45538,1230427833.000000000000000, , ,unclassified,0,0,0
45539,1230427834.000000000000000, , ,unclassified,0,0,0
45540,1230427835.000000000000000, , ,unclassified,0,0,0
45541,1230427836.000000000000000, , ,unclassified,0,0,0
45542,1230427837.000000000000000, , ,unclassified,0,0,0
45543,1230427838.000000000000000, , ,unclassified,0,0,0
45544,1230427839.000000000000000, , ,unclassified,0,0,0
45545,1230427842.000000000000000, , ,unclassified,0,0,0
45546,1230427843.000000000000000, , ,residential,0,0,0
45547,1230427844.000000000000000, , ,residential,0,0,0
45548,1230437927.000000000000000, , ,unclassified,0,0,0
45549,1230437928.000000000000000, , ,unclassified,0,1,0
45550,1230437929.000000000000000, , ,unclassified,0,0,0
45551,1230461440.000000000000000, , ,unclassified,0,0,0
45552,1230461445.000000000000000, , ,residential,0,0,0
45553,1230461446.000000000000000, , ,residential,0,0,0
45554,1230461447.000000000000000, , ,residential,0,0,0
45555,1230461448.000000000000000, , ,residential,0,0,0
45556,1230461449.000000000000000, , ,residential,0,0,0
45557,1230461450.000000000000000, , ,residential,0,0,0
45558,1230461451.000000000000000, , ,residential,0,0,0
45559,1230461452.000000000000000, , ,residential,0,0,0
45560,1230461453.000000000000000, , ,residential,0,0,0
45561,1230461454.000000000000000, , ,residential,0,0,0
45562,1230461455.000000000000000, , ,residential,0,0,0
45563,1230461456.000000000000000, , ,residential,0,0,0
45564,1230461457.000000000000000, , ,residential,0,0,0
45565,1230461458.000000000000000, , ,residential,0,0,0
45566,1230461459.000000000000000, , ,residential,0,0,0
45567,1230461460.000000000000000, , ,residential,0,0,0
45568,1230461461.000000000000000, , ,residential,0,0,0
45569,1230461478.000000000000000, , ,unclassified,0,0,0
45570,1230461479.000000000000000, , ,unclassified,0,0,0
45571,1230461485.000000000000000, , ,unclassified,0,0,0
45572,1230461486.000000000000000, , ,unclassified,0,0,0
45573,1230461487.000000000000000, , ,unclassified,0,0,0
45574,1230461491.000000000000000, , ,unclassified,0,0,0
45575,1230464649.000000000000000, , ,track,0,0,0
45576,1230649669.000000000000000, , ,service,0,0,0
45577,1230649672.000000000000000, , ,service,0,0,0
45578,1230649673.000000000000000, , ,service,0,0,0
45579,1230649683.000000000000000, , ,residential,0,0,0
45580,1230649684.000000000000000, , ,residential,0,0,0
45581,1230649685.000000000000000, , ,residential,0,0,0
45582,1230649686.000000000000000, , ,residential,0,0,0
45583,1230649687.000000000000000, , ,residential,0,0,0
45584,1230649688.000000000000000, , ,residential,0,0,0
45585,1230649689.000000000000000, , ,residential,0,0,0
45586,1230649690.000000000000000, , ,residential,0,0,0
45587,1230649691.000000000000000, , ,residential,0,0,0
45588,1230649692.000000000000000, , ,residential,0,0,0
45589,1230649693.000000000000000, , ,residential,0,0,0
45590,1230649694.000000000000000, , ,residential,0,0,0
45591,1230649695.000000000000000, , ,service,0,0,0
45592,1230649696.000000000000000, , ,service,0,0,0
45593,1230649737.000000000000000, , ,service,0,0,0
45594,1230649744.000000000000000, , ,service,0,0,0
45595,1230649745.000000000000000, , ,service,0,0,0
45596,1230649746.000000000000000, , ,service,0,0,0
45597,1230649748.000000000000000, , ,service,0,0,0
45598,1230649754.000000000000000, , ,service,0,0,0
45599,1230649755.000000000000000, , ,residential,0,0,0
45600,1230649756.000000000000000, , ,residential,0,0,0
45601,1230649757.000000000000000, , ,service,0,0,0
45602,1230649759.000000000000000, , ,service,0,0,0
45603,1230649760.000000000000000, , ,service,0,0,0
45604,1230649761.000000000000000, , ,service,0,0,0
45605,1230649762.000000000000000, , ,service,0,0,0
45606,1230649763.000000000000000, , ,service,0,0,0
45607,1230649764.000000000000000, , ,service,0,0,0
45608,1230649765.000000000000000, , ,service,0,0,0
45609,1230717838.000000000000000, , ,residential,0,0,0
45610,1230717839.000000000000000, , ,residential,0,0,0
45611,1231719422.000000000000000, , ,footway,0,0,0
45612,1231719456.000000000000000, , ,service,0,0,0
45613,1231719457.000000000000000,晨光西道, ,service,0,0,0
45614,1231719458.000000000000000, , ,residential,0,0,0
45615,1231719460.000000000000000,变电所路, ,service,0,0,0
45616,1231719461.000000000000000, , ,residential,0,0,0
45617,1231719471.000000000000000, , ,residential,0,0,0
45618,1231719494.000000000000000, , ,track,0,0,0
45619,1231719501.000000000000000, , ,footway,0,0,0
45620,1231719508.000000000000000, , ,service,0,0,0
45621,1231719509.000000000000000, , ,service,0,0,0
45622,1231719554.000000000000000, , ,residential,0,0,0
45623,1231719567.000000000000000,太湖路, ,tertiary,0,0,0
45624,1231719568.000000000000000,太湖路, ,tertiary,0,1,0
45625,1231841275.000000000000000, , ,footway,0,0,0
45626,1231841276.000000000000000, , ,footway,0,0,0
45627,1231841277.000000000000000, , ,footway,0,0,0
45628,1231841279.000000000000000, , ,footway,0,0,0
45629,1231841281.000000000000000, , ,footway,0,0,0
45630,1231841282.000000000000000, , ,footway,0,0,0
45631,1231867995.000000000000000, , ,residential,0,0,0
45632,1231868005.000000000000000,天山南路, ,tertiary,1,0,0
45633,1231868006.000000000000000, , ,residential,0,0,0
45634,1231868012.000000000000000,大直沽前街, ,service,0,0,0
45635,1231868013.000000000000000,大直沽九号路, ,service,0,0,0
45636,1231868014.000000000000000,大直沽七号路, ,service,0,0,0
45637,1231868015.000000000000000,宫前街, ,service,0,0,0
45638,1231868016.000000000000000,大直沽六号路, ,service,0,0,0
45639,1231868021.000000000000000,合进路, ,service,0,0,0
45640,1231880597.000000000000000, , ,footway,0,1,0
45641,1231880598.000000000000000, , ,footway,0,0,0
45642,1231880599.000000000000000, , ,footway,0,0,0
45643,1231880600.000000000000000, , ,footway,0,0,0
45644,1231880601.000000000000000, , ,footway,0,0,0
45645,1231880630.000000000000000, , ,residential,0,0,0
45646,1231880631.000000000000000, , ,service,0,1,0
45647,1231880632.000000000000000, , ,service,0,0,0
45648,1231880633.000000000000000, , ,service,0,0,0
45649,1231880634.000000000000000, , ,track,0,0,0
45650,1231880635.000000000000000, , ,track,0,0,0
45651,1231880636.000000000000000, , ,track,0,1,0
45652,1231880648.000000000000000, , ,service,0,0,0
45653,1231900938.000000000000000, , ,residential,0,0,0
45654,1231900939.000000000000000, , ,service,0,0,0
45655,1231900970.000000000000000, , ,service,0,0,0
45656,1231900971.000000000000000, , ,service,0,0,0
45657,1231900972.000000000000000, , ,service,0,0,0
45658,1231900973.000000000000000, , ,service,0,0,0
45659,1231900974.000000000000000, , ,service,0,0,0
45660,1231900975.000000000000000, , ,service,0,0,0
45661,1231900976.000000000000000, , ,residential,0,0,0
45662,1231900977.000000000000000, , ,residential,0,1,0
45663,1231900978.000000000000000,沙柳南路, ,residential,0,0,0
45664,1231923205.000000000000000, , ,pedestrian,0,0,0
45665,1231923206.000000000000000,葛万北路, ,tertiary,0,0,0
45666,1231923207.000000000000000,葛万北路, ,tertiary,0,1,0
45667,1231923208.000000000000000,工业区八号路, ,tertiary,1,0,0
45668,1231923209.000000000000000,工业区八号路, ,tertiary,1,1,0
45669,1231923210.000000000000000,工业区八号路, ,tertiary,1,1,0
45670,1231923211.000000000000000,工业区八号路, ,tertiary,1,0,0
45671,1231923212.000000000000000, , ,tertiary,1,0,0
45672,1231923213.000000000000000, , ,tertiary,1,1,0
45673,1231923214.000000000000000, , ,tertiary,1,0,0
45674,1231923215.000000000000000, , ,tertiary,1,1,0
45675,1233453137.000000000000000, , ,residential,0,0,0
45676,1233453163.000000000000000, , ,construction,0,0,0
45677,1233453164.000000000000000, , ,construction,0,0,0
45678,1233453193.000000000000000, , ,residential,0,0,0
45679,1233453194.000000000000000, , ,service,0,0,0
45680,1233479895.000000000000000, , ,footway,0,0,0
45681,1233479896.000000000000000, , ,footway,0,0,0
45682,1233479897.000000000000000, , ,footway,0,0,0
45683,1233479898.000000000000000, , ,footway,0,0,0
45684,1233479899.000000000000000, , ,footway,0,0,0
45685,1233479900.000000000000000, , ,footway,0,0,0
45686,1233479901.000000000000000, , ,footway,0,0,0
45687,1233479902.000000000000000, , ,footway,0,0,0
45688,1233479904.000000000000000, , ,footway,0,0,0
45689,1233479905.000000000000000, , ,footway,0,0,0
45690,1233479906.000000000000000, , ,footway,0,0,0
45691,1233479907.000000000000000, , ,footway,0,0,0
45692,1233479908.000000000000000, , ,footway,0,0,0
45693,1233479909.000000000000000, , ,footway,0,0,0
45694,1233479910.000000000000000, , ,footway,0,0,0
45695,1233479911.000000000000000, , ,footway,0,0,0
45696,1233479912.000000000000000, , ,footway,0,0,0
45697,1233479913.000000000000000, , ,footway,0,0,0
45698,1233479914.000000000000000, , ,footway,0,0,0
45699,1233479915.000000000000000, , ,footway,0,0,0
45700,1233479916.000000000000000,资水道, ,service,0,0,0
45701,1233479917.000000000000000, , ,footway,0,0,0
45702,1233479918.000000000000000, , ,footway,0,0,0
45703,1233479919.000000000000000, , ,footway,0,0,0
45704,1233479920.000000000000000, , ,footway,0,0,0
45705,1233479921.000000000000000, , ,footway,0,0,0
45706,1233479923.000000000000000, , ,footway,0,0,0
45707,1233479924.000000000000000, , ,footway,0,0,0
45708,1233479925.000000000000000, , ,footway,0,0,0
45709,1233479926.000000000000000, , ,footway,0,0,0
45710,1233479927.000000000000000, , ,footway,0,0,0
45711,1233479928.000000000000000, , ,footway,0,0,0
45712,1233479929.000000000000000, , ,footway,0,0,0
45713,1233479934.000000000000000, , ,footway,0,0,0
45714,1233479935.000000000000000, , ,footway,0,0,0
45715,1233479936.000000000000000, , ,footway,0,0,0
